"","Marital_Status","Income","Dt_Customer","Recency","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","Response","ttlspend","ttlnum","age","child","familymember","Education_Master","Education_PhD","Education_undergraduate"
"765",2,74250,3067,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,1158,17,44,0,2,0,1,0
"766",1,51124,3106,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,43,4,47,2,3,1,0,0
"767",1,72258,3203,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,1525,20,31,1,2,0,0,0
"768",1,71466,2998,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,1230,18,28,0,1,0,1,0
"769",2,36283,2989,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,29,4,26,2,4,0,0,0
"770",1,20587,2962,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,25,4,32,1,2,0,0,0
"771",2,30467,3015,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,24,3,30,1,3,0,0,0
"772",2,31590,3289,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,38,4,30,1,3,0,0,0
"773",2,20425,3521,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,57,5,16,1,3,0,0,1
"774",2,17144,3047,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,47,7,42,2,4,1,0,0
"775",1,42564,3456,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,813,18,34,1,2,0,1,0
"776",2,43783,2944,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,629,16,24,1,3,1,0,0
"777",1,40780,3572,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,377,13,26,1,2,0,0,0
"778",2,62847,3443,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,1612,13,57,0,2,1,0,0
"779",2,82017,3512,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,729,16,45,0,2,0,1,0
"780",1,16813,3258,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,50,5,52,0,1,0,0,0
"781",2,51267,3156,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,270,11,24,2,4,0,0,0
"782",1,46524,3363,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,177,7,41,1,2,0,0,0
"783",1,45183,3438,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,315,12,40,0,1,1,0,0
"784",2,70421,2914,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,767,20,48,1,3,0,1,0
"785",1,60161,3527,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,1071,23,37,1,2,0,0,1
"786",2,73926,3397,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,1580,23,29,0,2,0,0,0
"787",2,19329,3110,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,60,7,34,1,3,0,0,0
"788",2,61872,3111,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,573,17,32,1,3,1,0,0
"789",1,46984,3373,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,41,4,46,2,3,0,0,0
"790",2,34838,3439,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,170,7,51,2,4,0,0,0
"791",1,82716,3149,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,1167,27,58,0,1,0,1,0
"792",2,48192,3362,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,1526,22,44,0,2,0,0,0
"793",2,49681,3150,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,458,15,26,2,4,1,0,0
"794",2,56850,3011,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,63,5,31,1,3,1,0,0
"795",2,55267,3164,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,405,13,45,1,3,0,0,0
"796",2,59666,3377,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,1027,13,30,2,4,0,0,0
"797",1,72504,3362,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,1478,20,30,1,2,0,0,0
"798",2,26872,3169,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,72,4,21,0,2,0,0,0
"799",1,21359,3348,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,48,5,30,1,2,0,0,0
"800",1,73170,2942,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,726,15,27,0,1,0,0,0
"801",2,52750,3423,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,860,21,47,1,3,1,0,0
"802",2,91820,3131,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,1497,22,16,0,2,0,1,0
"803",2,65968,2961,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,495,16,32,1,3,0,1,0
"804",2,30772,3022,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,20,3,26,2,4,0,0,0
"805",1,22507,3495,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,570,16,48,0,1,0,0,0
"806",2,65685,3005,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,769,20,30,1,3,0,0,0
"807",2,25804,3214,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,55,5,24,1,3,0,0,1
"808",1,76412,3333,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,1808,17,22,0,1,0,1,0
"809",2,22063,3238,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,55,5,30,1,3,0,0,0
"810",1,57091,2927,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,577,17,41,0,1,0,0,0
"811",2,22419,3350,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,162,7,39,0,2,0,0,0
"812",2,87771,3316,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,1957,19,43,1,3,0,0,0
"813",1,78353,3352,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,1576,23,43,1,2,0,0,1
"814",2,93404,3331,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,1616,14,48,3,5,0,0,0
"815",1,37859,3446,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,36,4,40,3,4,0,0,0
"816",1,80995,3327,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,1482,21,44,1,2,0,1,0
"817",2,16529,3033,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,22,4,18,1,3,0,0,0
"818",1,55412,3132,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,63,5,26,2,3,0,1,0
"819",1,48789,3570,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,680,17,10,0,1,0,0,0
"820",2,56575,3333,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,542,17,35,2,4,0,1,0
"821",2,25130,3183,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,50,5,22,1,3,0,0,1
"822",2,35441,3413,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,39,4,35,2,4,0,0,0
"823",2,71391,3370,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,1043,23,46,1,3,0,0,0
"824",1,49494,3343,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,385,12,30,1,2,1,0,0
"825",1,81702,3557,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,1633,26,22,0,1,0,0,0
"826",1,45889,3275,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,46,4,22,1,2,0,0,1
"827",1,56628,3013,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,761,18,25,1,2,0,0,0
"828",2,34026,3241,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,76,6,52,2,4,0,0,0
"829",2,40049,3490,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,290,11,28,1,3,0,0,0
"830",1,34176,2961,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,89,7,14,1,2,0,0,0
"831",2,19419,3509,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,70,7,21,1,3,0,0,0
"832",2,82504,3250,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,1066,16,42,0,2,0,0,1
"833",2,81205,3080,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,2009,18,32,0,2,0,0,0
"834",1,61618,3551,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,1345,17,11,0,1,0,0,1
"835",1,55284,3465,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,764,20,46,1,2,1,0,0
"836",1,49980,3162,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,195,9,39,1,2,0,0,0
"837",2,15072,3328,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,53,7,22,2,4,0,0,0
"838",1,49166,3294,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,368,11,28,1,2,0,0,0
"839",2,65324,3082,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,544,17,48,1,3,0,1,0
"840",2,82347,3513,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,1853,24,45,0,2,0,0,1
"841",2,30843,2947,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,35,4,36,2,4,0,1,0
"842",2,46374,3017,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,446,15,28,1,3,0,1,0
"843",1,60474,3367,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,1180,24,23,1,2,0,0,0
"844",2,38576,3030,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,41,4,29,1,3,1,0,0
"845",2,55357,3408,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,727,19,17,2,4,0,0,0
"846",2,37758,3546,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,40,4,36,2,4,0,0,0
"847",2,85710,3333,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,1062,25,13,0,2,0,0,1
"848",2,23228,3067,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,40,5,33,1,3,0,0,0
"849",2,44602,3047,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,292,11,33,2,4,1,0,0
"850",2,7500,3449,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,15,3,15,0,2,0,0,0
"851",2,38683,3546,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,341,11,13,1,3,0,0,1
"852",1,49514,3107,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,369,11,27,1,2,0,0,1
"853",2,57906,3296,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,401,14,29,1,3,0,1,0
"854",1,43456,3373,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,393,14,36,1,2,1,0,0
"855",1,19485,3191,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,10,3,16,2,3,1,0,0
"856",2,53172,3332,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,486,13,24,1,3,0,0,0
"857",2,30545,3533,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,69,5,23,1,3,0,0,0
"858",2,70123,3187,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,1727,16,19,0,2,0,1,0
"859",1,62450,3087,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,995,14,43,1,2,0,0,0
"860",2,21675,2931,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,45,7,26,1,3,0,0,0
"861",1,42395,2999,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,182,8,21,2,3,0,0,1
"862",2,61346,3179,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,989,22,24,1,3,1,0,0
"863",2,80812,3198,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,1677,17,49,0,2,0,0,0
"864",1,42835,3277,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,595,16,31,2,3,1,0,0
"865",2,39922,3413,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,156,7,19,1,3,0,0,0
"866",1,86424,2998,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,1226,27,46,0,1,1,0,0
"867",2,17117,3441,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0,128,7,24,1,3,0,0,1
"868",1,24762,3052,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1,86,6,30,1,2,0,0,0
"869",2,35797,3534,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,68,5,27,1,3,0,0,0
"870",1,36627,3254,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,16,3,27,2,3,0,0,0
"871",2,51111,2923,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,55,5,21,2,4,0,0,1
"872",1,86857,3568,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,2114,21,30,0,1,0,1,0
"873",2,82072,3275,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,2018,18,32,0,2,0,1,0
"874",1,46231,3493,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,263,11,49,3,4,0,1,0
"875",2,42243,3113,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,55,5,43,2,4,0,0,0
"876",2,51195,3367,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,0,564,16,40,2,4,0,0,0
"877",1,68092,3108,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,1281,18,24,0,1,1,0,0
"878",2,31814,3418,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0,83,5,29,1,3,0,0,0
"879",1,51390,3572,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,353,12,37,2,3,1,0,0
"880",2,76630,3079,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,1003,24,19,0,2,0,0,0
"881",1,26868,2973,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,14,3,11,1,2,0,0,1
"882",1,48948,3426,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1,902,22,59,0,1,0,1,0
"883",1,55260,3477,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,1139,23,30,1,2,0,1,0
"884",2,64090,3239,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1,797,19,46,1,3,0,0,0
"885",1,78331,3070,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,0,1638,23,44,1,2,0,0,0
"886",2,37087,3235,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,401,14,28,1,3,0,1,0
"887",1,21846,3163,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,84,7,16,1,2,0,0,0
"888",2,81320,3421,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,928,17,44,0,2,0,0,0
"889",1,54137,3230,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,0,203,9,32,1,2,0,0,0
"890",2,66825,3263,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,858,15,35,0,2,0,0,0
"891",2,57100,3120,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,0,409,12,29,0,2,0,0,0
"892",2,58917,3375,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,282,11,33,3,5,0,0,0
"893",1,85072,2994,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,1423,17,25,0,1,0,0,0
"894",1,86429,3133,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,1,1449,18,41,0,1,0,0,0
"895",1,45684,3122,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,28,3,31,1,2,0,0,0
"896",2,47889,3089,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,67,5,28,1,3,0,0,0
"897",2,45921,3024,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0,199,9,16,0,2,0,1,0
"898",1,78420,3278,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,1453,21,36,0,1,0,1,0
"899",2,75114,3147,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,1253,18,10,0,2,0,0,0
"900",1,52278,3433,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,1,1198,25,39,1,2,0,1,0
"901",2,35641,3263,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,1,178,8,30,1,3,1,0,0
"902",1,95529,3486,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,0,1,1990,17,8,0,1,0,0,0
"903",2,62820,3327,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,976,13,48,0,2,0,0,0
"904",2,73113,3098,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,1001,14,42,0,2,1,0,0
"905",2,84169,3239,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,1,1919,19,20,0,2,0,1,0
"906",1,42607,3137,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0,350,12,48,1,2,0,0,1
"907",1,74637,3320,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,0,1650,24,48,0,1,0,1,0
"908",2,46015,2990,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,46,4,47,2,4,0,1,0
"909",1,72354,3351,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0,1228,18,9,0,1,0,0,0
"910",1,39858,3434,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,1,95,6,33,1,2,1,0,0
"911",2,34469,2969,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,62,6,54,2,4,0,1,0
"912",2,83033,2955,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0,1761,25,16,1,3,0,0,0
"913",2,24401,3580,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,0,467,13,23,0,2,1,0,0
"914",2,77583,3052,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,1149,18,24,0,2,0,0,0
"915",1,74116,3094,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,0,2052,18,20,0,1,0,0,1
"916",1,74293,2969,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,1127,15,9,0,1,0,0,0
"917",2,68397,3137,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,0,1416,20,26,1,3,0,1,0
"918",2,79632,2995,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,0,1113,19,28,0,2,0,1,0
"919",1,46107,3052,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0,125,6,13,1,2,0,0,0
"920",1,64950,3599,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,0,966,23,51,1,2,0,1,0
"921",2,25443,3467,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,32,4,13,1,3,0,0,1
"922",1,75127,2951,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,833,18,50,0,1,0,0,0
"923",2,32892,2948,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,46,6,31,1,3,0,1,0
"924",2,71796,3161,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,0,960,16,31,0,2,0,0,0
"925",2,67536,3316,45,1253,0,447,23,71,35,3,11,5,11,8,0,0,0,1,0,0,0,1829,27,32,1,3,0,1,0
"926",1,55239,3263,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,779,23,31,1,2,0,0,0
"927",1,60554,3237,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0,811,21,27,1,2,0,1,0
"928",1,64831,3297,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,0,1120,14,50,2,3,0,0,1
"929",2,56067,3257,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,0,725,18,40,1,3,0,1,0
"930",1,82025,3310,76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,0,1,1187,11,19,0,1,0,0,0
"931",2,94384,3395,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,2302,18,49,0,2,0,0,0
"932",1,14906,3467,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,0,66,6,16,0,1,0,0,1
"933",2,51563,3549,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,0,1250,18,15,0,2,0,1,0
"934",2,57937,3046,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,0,683,17,20,1,3,0,0,1
"935",1,68274,3185,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0,305,11,23,2,3,0,0,0
"936",2,39771,3118,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,0,50,5,25,1,3,0,0,0
"937",1,67893,3549,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,0,995,14,27,1,2,0,0,1
"938",2,27922,2963,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0,41,5,23,1,3,0,1,0
"939",2,52190,2965,39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,0,77,6,26,2,4,0,1,0
"940",1,44051,3429,20,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,0,1,171,8,29,2,3,1,0,0
"941",1,42767,3327,53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,0,131,6,31,2,3,0,1,0
"942",2,46106,2962,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0,54,4,26,2,4,1,0,0
"943",2,16927,3417,50,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,0,53,7,26,2,4,0,1,0
"944",2,59754,3488,96,115,27,44,4,146,139,3,5,2,6,5,0,0,0,0,0,0,1,475,13,37,1,3,0,0,0
"945",1,53700,3594,94,263,5,233,69,41,83,4,5,5,8,5,0,0,0,0,0,0,0,694,18,50,1,2,0,0,0
"946",2,59041,2966,25,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,0,96,6,29,2,4,0,0,0
"947",1,54237,3341,48,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,0,361,12,45,1,2,0,1,0
"948",1,70647,3559,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,0,1079,24,35,1,2,0,0,0
"949",1,52597,2966,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,0,578,17,40,1,2,0,1,0
"950",2,41021,3459,12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,0,1,64,5,33,1,3,1,0,0
"951",2,40233,3171,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,0,149,8,27,1,3,0,1,0
"952",2,50183,2917,47,97,12,84,13,10,15,7,3,1,6,5,0,0,0,0,0,0,0,231,10,22,2,4,0,0,0
"953",2,54753,3203,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,0,728,18,43,1,3,0,0,0
"954",2,92955,3227,35,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,0,1,1778,22,29,0,2,0,0,0
"955",2,33471,3538,47,43,2,27,0,9,12,3,3,0,4,7,0,0,0,0,0,0,0,93,7,29,1,3,0,0,0
"956",2,34596,3355,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,1,23,3,28,1,3,0,1,0
"957",2,44010,3537,46,186,36,234,86,72,48,6,10,2,6,9,0,0,0,0,0,0,0,662,18,22,1,3,0,0,0
"958",2,84219,3060,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,1198,17,14,0,2,0,0,0
"959",2,40706,3441,37,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,0,81,7,34,3,5,0,1,0
"960",2,15716,3507,8,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,1,0,92,7,14,1,3,0,0,1
"961",1,59052,3137,29,230,35,75,63,57,31,3,7,1,7,5,0,0,0,0,0,0,0,491,15,43,1,2,0,0,1
"962",2,80573,3536,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,1564,23,31,0,2,1,0,0
"963",2,83715,3059,2,318,8,407,150,35,8,1,2,8,13,0,0,0,0,0,0,0,0,926,23,40,0,2,0,0,0
"964",2,82576,3610,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,1,0,0,0,0,1910,18,43,0,2,1,0,0
"965",2,56962,3174,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,411,14,37,3,5,1,0,0
"966",2,35704,3090,54,30,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,0,94,6,50,2,4,0,0,0
"967",2,53103,3203,70,729,17,133,11,0,195,5,10,6,7,7,1,0,0,0,0,0,0,1085,23,48,1,3,0,0,0
"968",1,46779,3265,55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,0,23,3,42,2,3,0,0,1
"969",1,4861,2920,20,2,1,1,1,0,1,0,0,0,0,14,0,0,0,0,0,0,0,6,0,37,0,1,0,0,0
"970",1,33462,3239,78,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,0,54,5,23,1,2,1,0,0
"971",1,63693,3171,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,1150,26,24,1,2,0,0,0
"972",2,80763,3231,17,674,168,108,192,42,231,1,5,11,6,3,0,0,1,1,0,0,1,1415,22,52,0,2,0,0,0
"973",2,65352,3225,43,284,3,84,4,7,23,2,4,2,8,4,0,0,0,0,0,0,0,405,14,28,1,3,0,1,0
"974",2,82170,3129,13,1023,93,651,49,55,37,1,5,6,7,2,0,0,0,0,0,0,0,1908,18,24,0,2,0,1,0
